Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
34,79,Yes,7,Low,High,Negative,2,Male,56,60,81,81,69,53,B-
15,95,No,9,Medium,High,Positive,1,Male,54,58,82,85,46,50,B-
23,62,Yes,7,Low,Medium,Negative,4,Female,54,62,79,82,57,48,C+
17,96,Yes,9,Low,Medium,Neutral,2,Male,64,58,84,82,69,51,B-
15,69,Yes,9,Low,High,Neutral,3,Male,53,48,78,82,52,45,C+
20,87,Yes,7,High,Medium,Negative,3,Male,54,58,84,84,65,51,B-
21,83,No,6,Medium,High,Positive,3,Female,65,58,79,81,68,52,B-
38,82,No,6,Low,Medium,Negative,3,Male,66,69,81,85,87,55,B
19,94,No,7,Medium,Medium,Negative,3,Male,58,61,85,80,52,48,C+
13,64,Yes,5,Medium,Medium,Neutral,2,Male,57,54,80,79,62,46,C+
22,74,Yes,5,Medium,Medium,Neutral,2,Female,68,53,82,84,89,51,B-
8,82,No,4,Medium,Medium,Neutral,2,Male,61,47,75,77,49,45,C+
19,92,Yes,7,Medium,High,Neutral,2,Male,57,60,78,82,79,52,B-
20,69,No,10,Medium,High,Positive,4,Female,62,57,80,76,49,48,C+
25,92,No,4,High,Medium,Neutral,2,Female,66,63,80,83,83,57,B
26,76,Yes,7,Medium,High,Positive,3,Female,63,59,81,76,64,53,B-
17,68,Yes,7,High,Medium,Positive,3,Female,50,53,81,82,89,48,C+
19,90,No,7,Low,Medium,Neutral,3,Male,60,61,82,84,49,53,B-
15,64,Yes,9,Low,Medium,Neutral,3,Male,47,39,76,80,74,42,C
13,81,Yes,6,Low,Medium,Neutral,3,Male,57,49,77,78,75,46,C+
22,63,Yes,4,Low,High,Neutral,4,Female,59,52,81,82,76,47,C+
12,74,Yes,6,High,Low,Positive,3,Male,46,59,79,80,45,46,C+
18,84,No,6,Medium,High,Positive,2,Female,58,54,81,82,54,50,B-
14,82,Yes,4,Medium,Medium,Neutral,4,Female,60,57,83,81,57,48,C+
23,76,No,7,Medium,Medium,Neutral,3,Male,57,59,80,77,56,50,B-
12,69,Yes,7,Low,High,Neutral,3,Male,58,61,76,81,43,47,C+
9,78,No,6,Medium,High,Positive,3,Male,57,61,78,81,77,48,C+
19,98,Yes,5,Medium,Medium,Positive,3,Male,64,62,83,86,66,55,B
20,94,No,8,High,Medium,Positive,4,Female,62,61,85,83,49,55,B
21,66,No,7,Medium,High,Neutral,2,Male,52,54,82,85,51,49,C+
17,61,Yes,7,High,Medium,Negative,2,Male,49,52,81,82,45,45,C+
19,97,No,8,Medium,Medium,Negative,1,Male,62,57,86,78,63,51,B-
22,81,Yes,7,Low,Medium,Positive,3,Female,58,60,84,82,70,50,B-
26,82,No,7,Medium,Medium,Positive,2,Female,59,62,86,79,69,52,B-
8,91,No,6,Medium,Medium,Positive,3,Female,56,60,83,77,88,50,B-
18,73,No,5,Medium,High,Negative,3,Female,53,59,80,77,55,46,C+
21,79,Yes,7,Low,Medium,Negative,4,Male,60,64,80,78,78,48,C+
14,99,No,6,Low,High,Negative,4,Male,61,62,83,89,76,54,B-
30,87,No,8,Low,High,Neutral,1,Male,56,66,80,78,43,53,B-
16,66,Yes,7,Medium,High,Positive,3,Male,62,57,80,79,87,51,B-
20,65,Yes,8,High,Medium,Negative,3,Female,55,61,84,79,87,48,C+
23,68,Yes,6,Medium,Medium,Positive,2,Male,59,64,82,83,60,51,B-
16,91,Yes,5,Medium,Medium,Negative,3,Male,66,64,84,86,61,52,B-
9,72,Yes,10,Medium,Medium,Neutral,2,Female,53,53,81,74,81,45,C+
17,61,Yes,7,Medium,High,Negative,4,Female,54,50,79,84,65,45,C+
26,98,No,8,Low,Low,Positive,2,Female,58,56,80,83,80,55,B
18,67,No,5,High,Medium,Neutral,4,Male,54,55,79,78,42,47,C+
15,60,No,7,Low,High,Positive,1,Female,51,56,72,73,53,41,C
26,69,No,9,Low,Medium,Neutral,3,Male,51,55,81,81,45,49,C+
18,69,Yes,5,Low,High,Positive,4,Male,56,58,83,80,63,47,C+
17,77,Yes,10,Low,High,Positive,1,Female,59,63,79,84,83,51,B-
21,97,No,7,Medium,Medium,Neutral,3,Female,60,58,82,79,68,52,B-
25,95,No,6,Medium,Medium,Positive,5,Male,66,68,78,82,66,54,B-
34,78,Yes,8,Medium,Medium,Negative,2,Male,63,49,80,82,58,54,B-
25,76,Yes,9,Medium,High,Positive,3,Male,64,52,81,81,43,50,B-
27,82,Yes,6,Medium,High,Neutral,3,Male,58,58,89,79,78,54,B-
17,70,Yes,6,Low,Medium,Positive,3,Female,55,51,81,82,69,47,C+
14,62,Yes,7,High,Medium,Positive,1,Male,53,54,78,82,87,45,C+
20,98,No,8,Medium,Medium,Negative,4,Female,57,62,85,84,62,53,B-
21,67,No,7,Low,Medium,Negative,2,Female,58,56,83,78,60,46,C+
14,68,Yes,8,High,Medium,Positive,3,Female,66,59,84,79,89,49,C+
19,79,Yes,8,Low,Low,Positive,3,Male,56,51,83,78,47,48,C+
22,80,No,7,Medium,Medium,Positive,3,Male,62,54,83,80,53,52,B-
22,61,Yes,6,Medium,Medium,Negative,3,Male,54,56,75,75,64,46,C+
23,66,No,7,Low,Medium,Neutral,2,Male,52,52,79,82,66,47,C+
22,75,Yes,10,High,Low,Neutral,2,Male,50,50,81,82,67,49,C+
17,87,Yes,7,Medium,Medium,Negative,3,Female,55,62,77,75,51,50,B-
17,69,Yes,9,Medium,Medium,Negative,3,Male,52,63,82,79,86,49,C+
13,77,No,6,Low,Medium,Neutral,4,Female,62,63,80,82,75,48,C+
31,82,Yes,7,Medium,Medium,Positive,2,Male,63,64,82,87,53,55,B
20,96,Yes,8,High,Low,Neutral,2,Female,60,64,79,82,55,53,B-
19,73,Yes,9,Medium,Low,Positive,1,Female,61,64,84,80,84,50,B-
38,80,No,5,Medium,Medium,Positive,4,Female,59,60,83,84,68,55,B
14,90,Yes,9,Medium,Medium,Neutral,4,Female,53,61,83,81,46,48,C+
17,64,Yes,10,Medium,Medium,Positive,3,Female,53,54,80,80,53,45,C+
22,77,No,6,High,Medium,Negative,4,Female,62,62,80,84,61,50,B-
24,61,No,6,High,Medium,Positive,3,Male,57,56,79,81,73,47,C+
26,61,No,7,Low,Medium,Negative,3,Male,55,60,80,79,54,46,C+
31,79,No,7,Medium,High,Neutral,2,Male,63,64,81,79,88,55,B
23,72,No,6,High,Medium,Positive,5,Male,58,50,80,77,51,49,C+
14,94,Yes,5,Medium,Medium,Positive,1,Female,62,67,87,81,79,53,B-
18,84,Yes,9,Low,High,Negative,2,Female,53,52,78,80,58,49,C+
22,78,No,6,Low,High,Positive,3,Male,61,66,86,84,82,53,B-
32,76,Yes,6,Low,High,Neutral,2,Female,54,57,79,83,86,50,B-
12,80,Yes,7,High,High,Positive,2,Female,55,60,77,73,49,47,C+
21,96,Yes,5,Medium,High,Neutral,4,Male,61,68,86,86,48,55,B
25,100,No,6,Low,Medium,Positive,3,Male,73,65,84,78,75,55,B
19,67,Yes,8,Low,Medium,Neutral,5,Female,59,61,78,78,82,51,B-
15,65,Yes,7,Medium,Medium,Neutral,3,Female,50,57,78,76,59,47,C+
25,66,Yes,4,Medium,Medium,Positive,3,Male,56,48,83,82,60,49,C+
24,86,No,9,Medium,High,Positive,3,Male,61,59,82,76,50,51,B-
26,86,No,8,Low,High,Neutral,4,Female,63,52,77,80,55,49,C+
20,94,Yes,7,High,High,Positive,1,Female,59,62,80,80,56,53,B-
16,90,Yes,7,High,Medium,Neutral,4,Female,55,56,83,84,48,53,B-
25,85,Yes,10,Medium,Low,Positive,1,Male,63,54,80,86,85,52,B-
23,88,Yes,8,Low,High,Positive,2,Male,55,67,86,80,56,52,B-
14,81,Yes,7,Medium,Medium,Positive,4,Male,55,62,80,81,54,49,C+
17,79,No,5,Medium,Medium,Negative,3,Female,58,59,81,85,59,51,B-
17,86,No,7,Medium,High,Positive,5,Male,62,63,85,80,88,54,B-
11,82,Yes,8,Medium,Medium,Negative,2,Female,58,54,82,85,78,47,C+
15,86,No,7,Medium,Medium,Positive,3,Male,55,60,80,80,50,50,B-
13,85,Yes,6,Medium,High,Positive,3,Female,58,56,84,79,78,51,B-
16,86,No,6,High,Medium,Neutral,3,Male,59,63,82,81,88,51,B-
10,81,Yes,8,Medium,High,Positive,3,Female,61,59,78,82,85,52,B-
32,87,Yes,6,Medium,High,Neutral,3,Male,62,60,86,87,45,54,B-
28,78,Yes,4,Low,Medium,Positive,4,Female,61,59,85,76,63,51,B-
15,70,No,6,High,Medium,Positive,2,Male,59,53,86,80,75,48,C+
22,60,No,7,Medium,High,Neutral,3,Male,55,55,81,74,89,46,C+
23,82,Yes,8,Medium,High,Negative,1,Female,58,53,84,82,44,48,C+
27,84,No,8,Low,High,Positive,2,Female,57,65,80,82,58,55,B
15,99,Yes,5,Low,Low,Neutral,1,Male,58,63,81,84,65,50,B-
27,74,No,7,Medium,Medium,Positive,3,Female,62,57,88,84,61,52,B-
17,76,No,6,Medium,High,Neutral,3,Male,61,57,80,78,63,50,B-
12,68,Yes,6,Low,Medium,Positive,4,Male,52,57,81,83,58,47,C+
24,63,No,6,Low,Medium,Positive,3,Female,50,51,78,78,89,45,C+
28,91,No,7,Medium,Low,Neutral,3,Male,60,64,82,82,80,54,B-
13,84,No,10,Low,High,Neutral,3,Male,57,57,80,83,61,47,C+
24,88,Yes,6,Medium,Medium,Negative,2,Male,64,65,88,81,84,52,B-
18,79,Yes,7,Medium,High,Positive,3,Female,54,53,77,77,45,48,C+
25,95,Yes,7,Medium,Medium,Negative,2,Female,67,59,93,80,47,56,B
11,78,Yes,7,Low,Medium,Neutral,3,Female,55,53,81,87,88,47,C+
12,71,Yes,8,Low,Medium,Negative,2,Female,55,50,79,78,68,47,C+
15,96,Yes,7,Medium,Medium,Neutral,4,Male,60,63,80,86,48,53,B-
20,94,Yes,6,Low,Medium,Positive,5,Male,64,56,81,85,87,53,B-
16,67,No,9,Medium,Medium,Neutral,2,Male,56,65,76,78,89,47,C+
24,61,No,5,Medium,High,Neutral,2,Female,64,61,80,77,84,47,C+
26,64,Yes,7,High,High,Negative,2,Male,54,57,79,79,52,49,C+
24,71,Yes,5,Medium,Medium,Neutral,3,Male,59,61,80,84,54,49,C+
30,99,Yes,5,Low,Medium,Neutral,4,Female,63,57,79,89,60,57,B
22,82,No,8,Medium,Medium,Negative,1,Female,57,71,86,82,69,52,B-
13,75,Yes,6,High,Medium,Positive,3,Male,58,55,83,81,90,50,B-
28,96,No,4,High,Medium,Neutral,5,Male,64,63,87,90,88,56,B
16,78,No,6,High,Medium,Positive,1,Female,68,48,86,79,86,49,C+
25,73,No,6,High,Medium,Neutral,4,Female,57,60,84,82,44,50,B-
29,98,Yes,5,Low,Medium,Neutral,2,Male,62,61,88,82,78,58,B
23,94,Yes,8,Low,High,Positive,2,Male,65,64,85,84,84,56,B
11,94,No,5,Medium,Medium,Neutral,5,Female,50,55,84,81,57,50,B-
14,80,Yes,6,Medium,High,Neutral,4,Female,56,51,78,81,51,48,C+
28,92,Yes,7,Low,Low,Positive,1,Female,62,58,84,79,77,54,B-
19,67,Yes,6,Low,Medium,Neutral,4,Male,57,55,75,82,45,46,C+
20,83,Yes,6,High,High,Neutral,4,Female,63,53,82,79,87,51,B-
25,99,No,6,High,Medium,Positive,4,Male,61,59,81,85,48,55,B
24,72,Yes,5,Low,High,Positive,2,Male,57,61,82,86,63,50,B-
22,92,No,6,Low,Medium,Negative,4,Female,59,73,86,89,89,54,B-
19,80,No,8,High,Medium,Positive,4,Male,54,60,86,75,89,50,B-
18,62,Yes,6,Medium,High,Positive,3,Female,58,53,84,85,79,49,C+
25,91,No,7,Medium,Medium,Negative,5,Male,58,61,91,86,82,55,B
23,67,No,9,Medium,High,Negative,0,Female,53,55,80,78,88,47,C+
18,85,No,8,Medium,High,Negative,3,Male,55,57,85,80,86,51,B-
26,63,No,5,Medium,Medium,Negative,2,Female,58,60,81,77,71,48,C+
19,98,Yes,8,High,Medium,Positive,4,Male,72,66,84,85,77,57,B
15,72,Yes,9,Medium,High,Neutral,4,Female,51,60,82,81,70,48,C+
15,69,Yes,6,Medium,High,Positive,2,Female,47,52,79,81,65,46,C+
14,65,Yes,5,Medium,Medium,Negative,3,Male,56,62,78,75,84,48,C+
18,98,Yes,6,Medium,Medium,Neutral,1,Male,61,60,84,89,77,53,B-
27,88,Yes,7,Medium,Medium,Neutral,4,Male,63,57,83,86,83,54,B-
15,90,Yes,8,Medium,Medium,Neutral,1,Female,55,67,79,80,45,49,C+
21,80,Yes,6,Low,High,Positive,3,Male,59,52,83,84,69,52,B-
16,79,Yes,4,High,Medium,Neutral,2,Male,59,54,80,79,56,50,B-
18,64,Yes,5,Low,Medium,Positive,4,Male,59,52,78,83,66,47,C+
11,82,No,8,High,High,Positive,2,Female,51,69,79,80,71,50,B-
19,70,Yes,10,Medium,High,Positive,4,Male,57,66,83,82,82,50,B-
19,99,No,7,Medium,Medium,Neutral,4,Male,62,67,82,80,42,53,B-
23,92,No,9,Medium,Medium,Neutral,1,Female,58,60,85,83,48,54,B-
21,77,Yes,5,High,High,Neutral,5,Female,66,70,77,79,86,51,B-
13,66,No,6,Low,High,Positive,2,Male,54,57,83,80,88,48,C+
27,91,No,4,Medium,Medium,Positive,3,Female,61,65,87,81,43,53,B-
21,68,Yes,6,High,Low,Neutral,4,Male,60,59,81,82,40,50,B-
20,68,No,8,Medium,Low,Neutral,3,Male,52,54,79,75,78,46,C+
17,82,Yes,6,High,Low,Negative,3,Female,49,55,83,83,74,48,C+
21,91,Yes,10,High,High,Negative,2,Male,59,60,81,85,68,53,B-
23,73,No,10,Medium,Medium,Neutral,3,Male,62,60,83,80,75,50,B-
10,63,No,4,Low,Medium,Neutral,3,Male,50,52,80,83,67,43,C
17,79,No,8,Low,Medium,Neutral,3,Female,52,55,81,78,52,47,C+
18,90,No,6,Low,Medium,Negative,1,Female,59,63,82,83,78,48,C+
22,69,No,8,Low,High,Positive,5,Female,54,41,82,79,79,47,C+
27,69,Yes,5,Medium,Medium,Positive,4,Male,56,60,78,81,83,50,B-
15,98,Yes,9,High,Medium,Positive,3,Female,63,65,84,78,88,54,B-
17,98,No,9,Low,Medium,Positive,3,Female,63,65,84,79,77,52,B-
17,100,Yes,5,Low,High,Positive,4,Male,70,60,88,85,43,53,B-
15,92,Yes,7,Medium,High,Positive,3,Female,63,61,83,84,41,52,B-
18,68,Yes,7,High,Medium,Positive,4,Male,64,64,84,88,77,52,B-
14,74,Yes,7,Medium,High,Negative,3,Male,52,60,84,78,56,46,C+
23,73,No,8,Medium,Medium,Positive,2,Male,54,56,82,80,47,50,B-
10,98,No,7,Low,Medium,Neutral,3,Female,57,58,86,81,88,49,C+
17,92,Yes,8,Medium,Medium,Positive,3,Female,60,67,91,84,56,52,B-
18,89,No,5,Medium,High,Neutral,4,Male,56,50,80,81,43,52,B-
18,96,Yes,9,High,Medium,Positive,3,Male,62,60,82,83,70,55,B
7,93,Yes,9,High,Low,Negative,3,Female,57,62,79,79,42,48,C+
8,67,Yes,7,Medium,High,Positive,2,Male,55,59,80,77,82,46,C+
20,95,No,7,Low,High,Neutral,4,Male,62,62,83,80,48,52,B-
24,71,Yes,9,Low,High,Neutral,3,Male,61,58,79,81,80,52,B-
22,63,Yes,7,Medium,High,Negative,2,Female,53,51,75,78,70,47,C+
21,86,Yes,9,High,High,Positive,3,Male,58,57,84,82,49,52,B-
27,86,No,7,Medium,Medium,Neutral,3,Male,58,70,85,85,78,55,B
17,64,No,7,High,Medium,Neutral,4,Male,60,50,84,83,63,45,C+
25,73,Yes,5,Low,Medium,Positive,3,Male,57,57,80,79,72,49,C+
10,100,No,5,Low,Low,Neutral,1,Female,55,52,78,76,83,48,C+
15,87,Yes,8,Medium,Medium,Neutral,3,Female,56,64,84,78,53,52,B-
9,89,No,10,High,High,Negative,3,Female,67,53,83,78,58,48,C+
18,69,Yes,7,Medium,High,Negative,2,Male,54,57,87,77,90,50,B-
20,63,Yes,7,Low,High,Neutral,2,Female,52,46,76,82,65,46,C+
21,71,No,9,Low,Medium,Neutral,4,Male,59,49,79,80,68,49,C+
20,70,No,8,Low,Low,Positive,3,Male,54,52,83,79,54,44,C
14,69,Yes,4,Medium,Medium,Positive,4,Female,59,49,84,75,61,47,C+
19,68,Yes,8,Low,Medium,Neutral,4,Male,62,64,79,82,65,47,C+
11,83,Yes,5,Medium,Medium,Neutral,3,Male,58,46,77,80,53,48,C+
28,73,No,7,Medium,Medium,Neutral,3,Female,55,55,80,84,52,51,B-
18,93,Yes,6,Medium,Medium,Negative,3,Male,59,60,87,82,70,52,B-
17,67,No,6,Medium,Medium,Negative,3,Female,53,50,78,79,49,44,C
30,79,No,7,Medium,High,Positive,2,Female,71,58,85,82,68,55,B
13,61,Yes,8,Medium,Medium,Neutral,3,Male,47,47,78,73,75,44,C
13,79,No,7,Medium,High,Neutral,4,Male,62,52,83,81,50,49,C+
13,62,Yes,9,Medium,Medium,Negative,1,Male,52,49,76,76,77,43,C
20,99,No,9,Low,High,Positive,3,Male,63,69,82,83,58,52,B-
23,92,No,9,Medium,High,Neutral,2,Male,63,63,84,86,90,55,B
24,80,Yes,7,Low,Medium,Negative,2,Female,57,65,80,81,89,52,B-
35,63,Yes,6,Low,Medium,Positive,3,Male,65,64,87,82,80,54,B-
7,84,No,7,Medium,Medium,Neutral,3,Male,57,60,82,80,57,47,C+
24,90,Yes,9,High,Medium,Positive,4,Male,66,49,87,85,87,54,B-
17,68,Yes,9,High,High,Negative,3,Male,55,53,79,80,90,47,C+
16,83,Yes,4,High,Low,Negative,3,Female,56,64,82,76,63,50,B-
16,93,Yes,7,Medium,Medium,Negative,3,Male,52,55,83,84,71,50,B-
15,91,Yes,4,High,Medium,Neutral,3,Female,60,65,84,78,40,49,C+
30,92,Yes,7,Medium,Medium,Positive,4,Male,66,70,87,82,42,56,B
25,95,Yes,6,Medium,Medium,Positive,4,Male,60,62,86,87,65,56,B
20,98,No,6,Medium,Medium,Positive,2,Male,59,58,80,81,70,53,B-
28,76,Yes,8,Medium,Low,Positive,4,Male,59,56,85,78,56,53,B-
11,83,Yes,6,Low,Medium,Positive,4,Female,47,50,78,79,45,45,C+
12,92,Yes,7,Medium,High,Neutral,2,Male,56,53,78,83,79,51,B-
7,88,Yes,6,Medium,Medium,Positive,3,Female,52,58,77,81,61,48,C+
16,100,Yes,7,Medium,Medium,Positive,2,Male,62,57,83,84,72,56,B
21,74,Yes,6,High,Medium,Neutral,3,Male,54,59,81,84,67,49,C+
21,71,Yes,8,Medium,Medium,Neutral,3,Male,49,58,82,80,49,47,C+
12,70,No,7,High,Medium,Positive,3,Male,62,46,86,78,71,46,C+
25,69,No,7,Medium,Low,Neutral,3,Male,58,60,77,80,56,45,C+
21,88,Yes,6,Low,Medium,Neutral,4,Female,58,63,82,83,81,53,B-
24,63,No,8,Medium,Medium,Neutral,3,Male,57,59,75,80,50,48,C+
9,90,Yes,8,Medium,Medium,Neutral,5,Male,57,51,84,81,55,47,C+
22,88,No,7,Low,Medium,Negative,2,Male,65,64,83,80,62,53,B-
13,70,No,7,Medium,Low,Neutral,5,Male,50,58,80,76,77,45,C+
18,70,No,8,Medium,Medium,Positive,2,Female,62,57,86,79,76,50,B-
23,85,No,8,Low,Medium,Neutral,3,Female,55,66,85,78,57,49,C+
21,90,Yes,7,High,High,Positive,3,Female,60,65,78,82,66,57,B
15,95,Yes,9,Medium,Medium,Positive,3,Male,63,65,85,81,52,52,B-
20,94,Yes,8,Low,Medium,Positive,4,Female,66,62,81,85,79,53,B-
11,99,No,10,Medium,Medium,Positive,1,Female,69,61,83,81,50,51,B-
19,96,Yes,8,Medium,Medium,Negative,2,Male,57,54,78,80,87,54,B-
27,92,Yes,9,High,High,Positive,0,Female,67,65,85,87,90,56,B
17,96,No,9,Low,Medium,Neutral,2,Male,58,56,87,87,83,52,B-
17,60,Yes,7,Medium,Medium,Positive,4,Female,55,48,85,78,51,44,C
15,99,Yes,5,Medium,Medium,Neutral,2,Male,53,67,78,79,61,51,B-
25,79,Yes,9,Medium,Medium,Positive,2,Male,52,56,77,81,44,49,C+
16,92,Yes,6,Low,Medium,Positive,4,Female,55,53,82,79,48,50,B-
24,65,Yes,7,Medium,Medium,Neutral,1,Female,55,53,80,81,42,47,C+
18,76,Yes,10,High,Medium,Negative,4,Male,56,52,83,87,72,50,B-
8,71,Yes,5,Medium,Medium,Neutral,4,Female,54,58,82,75,67,44,C
17,72,No,8,High,High,Neutral,3,Male,60,53,80,79,86,48,C+
13,65,Yes,6,Medium,Medium,Positive,3,Female,55,55,78,81,63,45,C+
20,92,No,6,Medium,Medium,Neutral,5,Female,66,66,84,88,72,52,B-
13,60,No,7,Medium,Medium,Negative,3,Female,54,50,75,78,60,44,C
26,73,No,8,Medium,Low,Neutral,5,Male,55,62,80,78,81,52,B-
19,67,No,8,High,Low,Positive,3,Male,60,50,81,76,86,47,C+
19,84,No,9,High,Medium,Positive,3,Female,54,67,80,78,62,48,C+
24,70,No,6,Low,Medium,Neutral,1,Female,58,59,81,78,44,47,C+
26,70,Yes,5,Medium,Low,Positive,3,Male,65,58,84,81,48,51,B-
20,80,Yes,6,High,Medium,Positive,3,Female,60,54,83,82,76,50,B-
15,86,Yes,8,Low,High,Positive,5,Male,53,58,85,78,56,51,B-
9,65,Yes,7,Medium,Medium,Positive,4,Male,48,50,78,75,79,44,C
16,67,Yes,4,High,High,Positive,4,Male,65,69,79,86,77,52,B-
16,70,Yes,4,High,Medium,Neutral,3,Male,54,49,76,81,75,47,C+
21,99,Yes,7,Medium,Medium,Positive,4,Male,65,65,85,79,81,57,B
18,76,No,8,Low,Medium,Neutral,4,Female,60,57,84,79,78,49,C+
24,84,No,6,Medium,Medium,Negative,2,Male,62,58,81,80,72,51,B-
16,70,Yes,8,High,Medium,Neutral,3,Male,57,55,80,75,40,48,C+
20,80,Yes,5,Medium,Medium,Negative,3,Female,56,56,78,80,66,49,C+
27,63,No,7,Medium,High,Positive,2,Female,56,61,84,83,70,49,C+
22,61,No,7,High,Low,Neutral,2,Female,59,59,85,86,88,48,C+
20,79,No,8,Medium,Medium,Neutral,4,Male,60,60,83,77,73,50,B-
16,76,Yes,5,Medium,High,Positive,4,Female,55,42,80,75,69,48,C+
16,65,No,5,Medium,High,Positive,3,Male,58,55,82,77,67,46,C+
15,88,No,8,Medium,High,Neutral,2,Male,57,50,84,76,45,50,B-
17,100,Yes,5,Low,Medium,Neutral,4,Male,58,64,84,79,61,53,B-
25,76,Yes,6,Low,Medium,Positive,3,Male,56,65,83,81,47,51,B-
19,85,Yes,9,High,Medium,Neutral,3,Male,53,53,80,82,43,49,C+
12,99,Yes,7,Low,Low,Negative,1,Female,57,57,81,83,56,50,B-
31,93,No,8,Low,High,Neutral,1,Male,68,60,87,86,72,55,B
22,79,Yes,8,Medium,Medium,Negative,2,Female,56,64,84,82,83,51,B-
12,89,No,8,Medium,High,Neutral,2,Male,58,57,80,79,81,49,C+
17,65,No,7,Medium,Medium,Neutral,4,Male,50,61,81,75,55,45,C+
21,80,Yes,6,Medium,Medium,Negative,4,Male,55,58,78,78,42,48,C+
30,71,No,10,Low,Medium,Neutral,4,Female,52,59,84,79,60,50,B-
13,66,Yes,7,Low,Medium,Negative,2,Female,52,53,75,76,56,45,C+
26,77,Yes,7,Low,Medium,Neutral,3,Female,56,60,82,82,59,49,C+
28,65,No,8,High,Medium,Positive,3,Female,60,50,81,79,68,50,B-
16,88,Yes,6,Medium,High,Positive,3,Female,60,59,88,83,42,51,B-
18,78,Yes,6,Medium,Medium,Negative,4,Female,52,56,86,76,59,49,C+
14,81,No,9,Medium,Medium,Positive,4,Female,63,62,80,77,68,51,B-
19,66,No,6,Medium,Medium,Negative,5,Male,54,52,77,76,62,45,C+
24,83,No,8,Medium,Medium,Positive,3,Male,60,54,81,83,49,51,B-
27,99,Yes,7,Low,Medium,Positive,2,Male,62,62,85,79,48,54,B-
16,64,No,7,Medium,High,Neutral,4,Male,52,49,82,80,55,46,C+
8,71,No,8,High,High,Positive,2,Male,54,44,77,83,45,45,C+
20,95,Yes,7,Low,Low,Positive,3,Male,62,63,87,84,52,52,B-
22,63,Yes,4,Medium,Medium,Positive,3,Male,46,55,78,72,44,45,C+
21,95,Yes,9,Medium,Medium,Positive,3,Female,60,64,80,88,60,54,B-
18,81,Yes,6,Medium,Medium,Positive,4,Male,59,66,84,82,76,52,B-
21,76,Yes,7,Low,High,Positive,2,Male,58,54,81,77,54,49,C+
29,72,No,5,Low,Medium,Neutral,4,Female,60,48,76,81,40,47,C+
22,72,No,6,Low,High,Neutral,3,Male,53,55,77,79,68,48,C+
18,72,No,6,High,High,Positive,1,Male,57,57,83,77,75,51,B-
17,95,No,7,High,Medium,Neutral,3,Male,58,56,78,83,60,52,B-
19,89,Yes,6,Low,Medium,Neutral,3,Male,56,58,80,80,55,51,B-
30,87,Yes,10,Low,Low,Neutral,4,Male,61,59,86,79,65,54,B-
19,92,No,7,Medium,Medium,Neutral,5,Male,60,48,82,75,45,49,C+
20,70,No,8,Medium,High,Positive,3,Male,52,54,86,80,72,48,C+
27,78,No,8,Medium,Medium,Positive,3,Male,65,58,83,86,75,55,B
32,91,Yes,4,Medium,High,Neutral,2,Female,60,67,84,84,56,58,B
23,72,Yes,6,Low,Medium,Negative,3,Male,56,55,82,81,82,50,B-
20,86,No,6,Low,Medium,Neutral,2,Male,57,63,82,83,87,50,B-
20,95,No,6,High,Medium,Neutral,3,Female,67,68,83,82,55,53,B-
6,76,Yes,8,Medium,Medium,Neutral,3,Male,54,58,78,76,53,47,C+
24,63,Yes,8,High,Medium,Positive,3,Female,48,49,82,81,75,48,C+
21,81,Yes,7,Medium,High,Negative,3,Male,51,66,85,84,75,51,B-
23,74,No,7,Medium,Low,Neutral,2,Female,58,65,77,74,66,50,B-
16,87,Yes,10,Medium,High,Positive,1,Male,59,57,83,78,86,49,C+
18,98,No,7,Low,Medium,Neutral,1,Male,61,66,82,84,47,52,B-
18,79,No,4,Low,Medium,Negative,1,Female,56,52,82,78,64,47,C+
26,79,Yes,8,High,Medium,Negative,3,Female,63,50,85,80,42,51,B-
18,86,No,8,Low,High,Negative,3,Male,57,55,84,78,43,51,B-
32,64,Yes,9,Low,Medium,Positive,3,Female,59,64,85,76,43,48,C+
23,70,Yes,8,Medium,Medium,Positive,2,Male,50,49,75,83,65,48,C+
12,97,Yes,6,Medium,Medium,Negative,2,Male,53,56,84,82,69,48,C+
19,87,No,8,Low,High,Neutral,2,Female,51,58,86,82,40,50,B-
16,61,Yes,7,Medium,Medium,Negative,3,Female,53,51,86,83,72,46,C+
7,68,No,9,Medium,High,Positive,3,Female,53,51,78,79,64,45,C+
30,87,Yes,9,High,High,Neutral,4,Male,64,64,80,85,51,56,B
24,91,Yes,7,High,Medium,Neutral,3,Male,63,60,85,83,41,55,B
23,94,No,8,High,Low,Neutral,6,Female,58,55,80,85,48,54,B-
21,72,No,9,High,Medium,Neutral,4,Male,57,59,81,85,70,50,B-
12,97,Yes,7,Medium,Medium,Neutral,2,Male,51,62,79,78,73,49,C+
17,82,Yes,10,High,Medium,Positive,2,Male,64,63,82,87,72,51,B-
25,88,Yes,9,Low,Medium,Negative,4,Male,60,57,85,80,48,53,B-
14,84,Yes,6,Medium,Medium,Neutral,2,Male,55,51,84,80,86,49,C+
5,65,No,7,Medium,Medium,Negative,2,Male,53,46,79,77,61,39,C-
19,99,Yes,8,High,High,Positive,3,Female,57,69,86,84,78,54,B-
19,65,No,10,Medium,High,Positive,3,Female,51,58,83,79,48,47,C+
