Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
11,90,Yes,8,Low,High,Positive,4,Male,77,68,82,79,57,64,B+
21,86,No,8,Medium,High,Positive,3,Male,80,74,79,86,70,69,A-
21,83,Yes,6,High,High,Positive,3,Male,83,79,91,85,59,71,A
20,81,Yes,6,Low,Medium,Positive,4,Female,72,67,87,80,59,63,B+
26,94,Yes,6,Low,High,Neutral,3,Female,75,79,91,82,90,72,A
22,69,Yes,5,Medium,Low,Positive,3,Male,73,73,93,79,77,66,A-
29,78,Yes,9,Medium,Medium,Neutral,4,Male,81,76,82,88,64,69,A-
14,66,Yes,10,Low,Medium,Positive,3,Male,68,64,86,82,61,60,B+
21,84,Yes,6,Low,High,Negative,4,Female,78,73,91,82,59,68,A-
21,70,No,6,Medium,Low,Neutral,2,Male,72,68,92,81,76,65,A-
14,73,No,5,High,Medium,Positive,4,Female,71,76,83,85,85,67,A-
26,79,Yes,5,Medium,Medium,Positive,2,Male,73,76,83,86,61,66,A-
34,61,Yes,6,High,Medium,Neutral,2,Male,77,72,86,88,65,68,A-
20,64,Yes,9,Medium,High,Negative,4,Female,68,78,89,80,84,63,B+
23,87,Yes,10,Medium,Medium,Positive,3,Male,80,79,90,91,85,73,A
21,77,Yes,6,Medium,Medium,Neutral,3,Male,70,81,82,85,58,66,A-
16,95,Yes,6,Low,High,Neutral,3,Male,79,72,87,78,67,67,A-
9,88,Yes,5,Low,Medium,Neutral,4,Male,73,65,89,89,91,66,A-
16,60,No,8,Low,Low,Positive,5,Male,73,70,84,87,85,60,B+
12,85,No,8,Low,High,Positive,3,Male,81,76,86,83,56,67,A-
30,64,No,7,Medium,Low,Negative,4,Female,75,75,88,83,67,67,A-
19,91,Yes,6,High,Medium,Neutral,2,Female,74,75,91,83,97,70,A
18,100,No,9,Low,Medium,Positive,2,Female,69,76,86,84,74,69,A-
25,81,Yes,8,Medium,Medium,Negative,3,Male,70,73,82,84,84,68,A-
13,87,Yes,8,High,High,Positive,3,Female,70,73,89,83,53,67,A-
15,69,No,8,Low,Medium,Neutral,1,Male,76,74,87,84,90,63,B+
20,78,No,7,High,Medium,Positive,3,Male,78,78,89,88,78,70,A
26,94,No,6,High,Medium,Neutral,3,Female,80,81,84,87,57,71,A
23,67,Yes,8,Low,Medium,Neutral,2,Female,67,74,86,82,67,67,A-
21,71,No,8,High,Medium,Neutral,3,Male,67,70,81,84,52,64,B+
20,78,No,8,High,Medium,Neutral,4,Female,77,68,87,86,87,66,A-
22,88,Yes,5,Low,High,Neutral,3,Male,79,76,92,86,85,70,A
21,75,Yes,8,High,Medium,Negative,2,Male,72,58,84,85,73,65,A-
14,97,Yes,7,Medium,Low,Positive,3,Male,78,73,84,88,71,68,A-
20,64,Yes,6,High,High,Negative,5,Female,79,72,84,81,71,65,A-
14,75,No,8,Medium,Medium,Neutral,1,Male,72,75,82,82,50,65,A-
20,88,Yes,7,Medium,High,Positive,4,Female,77,75,85,87,66,69,A-
17,69,No,10,Medium,Medium,Neutral,4,Female,72,72,85,87,54,63,B+
35,86,No,8,Medium,Low,Positive,2,Female,87,68,91,80,57,70,A
20,67,Yes,7,Medium,Medium,Neutral,4,Male,64,71,86,88,96,64,B+
12,62,Yes,7,High,Medium,Neutral,4,Female,73,62,87,82,61,62,B+
23,97,Yes,9,High,Medium,Positive,3,Male,81,75,93,87,92,73,A
30,82,Yes,7,Medium,High,Neutral,3,Female,82,79,93,86,69,72,A
16,92,Yes,7,High,Medium,Neutral,2,Male,73,81,86,86,74,68,A-
11,73,No,5,Medium,Medium,Positive,4,Male,70,71,85,84,56,62,B+
25,84,No,8,Medium,Medium,Neutral,4,Male,78,75,89,83,62,67,A-
12,80,No,6,Medium,High,Negative,4,Male,82,70,88,82,73,62,B+
17,98,No,6,Medium,Medium,Positive,3,Male,83,76,86,86,66,72,A
18,90,No,7,High,High,Negative,2,Male,72,72,83,80,50,67,A-
20,89,Yes,6,Low,Medium,Positive,3,Female,74,78,88,85,68,68,A-
24,62,Yes,6,Medium,Medium,Neutral,3,Female,71,66,85,85,89,65,A-
16,82,No,7,Low,High,Negative,1,Female,80,89,89,88,54,79,A
18,79,No,9,High,Medium,Positive,3,Male,73,72,87,85,49,66,A-
20,97,Yes,8,Low,Medium,Neutral,2,Female,79,79,81,87,54,68,A-
21,70,Yes,8,Medium,High,Positive,3,Male,68,77,80,78,82,65,A-
21,71,Yes,8,Medium,Medium,Neutral,4,Female,79,67,88,84,88,67,A-
23,76,Yes,6,Low,Medium,Neutral,4,Male,77,72,85,80,50,67,A-
22,65,Yes,4,High,Medium,Positive,4,Female,73,72,82,88,79,68,A-
23,94,No,8,Low,Medium,Positive,3,Male,79,71,88,87,74,72,A
11,82,No,8,High,Medium,Neutral,5,Male,79,68,86,85,61,65,A-
20,94,No,7,Low,Medium,Positive,3,Female,76,84,88,83,67,65,A-
23,93,Yes,6,Low,Medium,Positive,2,Male,78,80,89,86,95,70,A
16,82,Yes,6,Medium,Medium,Neutral,4,Male,75,84,87,88,79,68,A-
16,63,No,8,Medium,High,Positive,3,Male,71,74,84,82,77,63,B+
17,97,Yes,8,Low,Medium,Neutral,2,Male,74,72,85,85,59,68,A-
23,76,Yes,8,Medium,Low,Neutral,2,Female,69,75,91,83,96,69,A-
26,76,Yes,8,Low,Low,Positive,4,Male,82,76,87,80,86,66,A-
18,72,Yes,8,High,Medium,Neutral,4,Female,73,74,84,86,67,64,B+
25,78,Yes,8,Medium,Medium,Negative,4,Male,78,74,85,85,89,69,A-
21,70,No,6,Medium,Medium,Neutral,3,Male,70,63,80,84,59,62,B+
19,75,Yes,5,High,Medium,Negative,3,Female,70,87,87,83,59,65,A-
19,92,Yes,7,Medium,High,Positive,2,Female,77,77,83,88,88,70,A
24,93,Yes,8,Medium,Medium,Neutral,4,Female,74,78,92,88,76,72,A
22,72,No,5,High,High,Positive,3,Female,83,74,88,86,76,66,A-
34,79,Yes,7,Low,High,Negative,2,Male,73,77,85,84,77,70,A
15,95,No,9,Medium,High,Positive,1,Male,71,75,86,89,54,67,A-
23,62,Yes,7,Low,Medium,Negative,4,Female,71,78,83,86,65,65,A-
17,96,Yes,9,Low,Medium,Neutral,2,Male,81,75,88,85,77,68,A-
15,69,Yes,9,Low,High,Neutral,3,Male,70,64,82,86,60,62,B+
20,87,Yes,7,High,Medium,Negative,3,Male,71,75,88,88,73,68,A-
21,83,No,6,Medium,High,Positive,3,Female,82,75,83,85,76,69,A-
38,82,No,6,Low,Medium,Negative,3,Male,83,86,85,89,95,72,A
19,94,No,7,Medium,Medium,Negative,3,Male,75,78,89,83,60,65,A-
13,64,Yes,5,Medium,Medium,Neutral,2,Male,74,71,84,82,70,63,B+
22,74,Yes,5,Medium,Medium,Neutral,2,Female,85,70,86,88,97,68,A-
8,82,No,4,Medium,Medium,Neutral,2,Male,78,64,79,81,57,62,B+
19,92,Yes,7,Medium,High,Neutral,2,Male,74,77,82,85,87,69,A-
20,69,No,10,Medium,High,Positive,4,Female,79,74,84,80,57,65,A-
25,92,No,4,High,Medium,Neutral,2,Female,83,80,84,87,91,74,A
26,76,Yes,7,Medium,High,Positive,3,Female,80,75,85,79,72,70,A
17,68,Yes,7,High,Medium,Positive,3,Female,67,70,85,86,97,65,A-
19,90,No,7,Low,Medium,Neutral,3,Male,77,78,86,88,57,70,A
15,64,Yes,9,Low,Medium,Neutral,3,Male,64,56,80,84,82,59,B
13,81,Yes,6,Low,Medium,Neutral,3,Male,74,66,81,82,83,63,B+
22,63,Yes,4,Low,High,Neutral,4,Female,76,69,85,86,84,64,B+
12,74,Yes,6,High,Low,Positive,3,Male,63,76,83,84,53,63,B+
18,84,No,6,Medium,High,Positive,2,Female,75,71,85,85,62,67,A-
14,82,Yes,4,Medium,Medium,Neutral,4,Female,77,73,87,85,65,65,A-
23,76,No,7,Medium,Medium,Neutral,3,Male,74,76,84,80,64,67,A-
12,69,Yes,7,Low,High,Neutral,3,Male,75,78,80,85,51,64,B+
9,78,No,6,Medium,High,Positive,3,Male,74,78,82,85,85,65,A-
19,98,Yes,5,Medium,Medium,Positive,3,Male,81,79,87,90,74,72,A
20,94,No,8,High,Medium,Positive,4,Female,79,78,89,86,57,72,A
21,66,No,7,Medium,High,Neutral,2,Male,69,71,86,88,59,66,A-
17,61,Yes,7,High,Medium,Negative,2,Male,66,69,85,86,53,62,B+
19,97,No,8,Medium,Medium,Negative,1,Male,79,74,90,82,71,68,A-
22,81,Yes,7,Low,Medium,Positive,3,Female,75,77,88,86,78,67,A-
26,82,No,7,Medium,Medium,Positive,2,Female,76,79,90,83,77,69,A-
8,91,No,6,Medium,Medium,Positive,3,Female,73,77,87,81,96,67,A-
18,73,No,5,Medium,High,Negative,3,Female,70,76,84,81,63,63,B+
21,79,Yes,7,Low,Medium,Negative,4,Male,77,81,84,81,86,65,A-
14,99,No,6,Low,High,Negative,4,Male,78,79,87,93,84,71,A
30,87,No,8,Low,High,Neutral,1,Male,73,83,84,82,51,70,A
16,66,Yes,7,Medium,High,Positive,3,Male,79,74,84,82,95,68,A-
20,65,Yes,8,High,Medium,Negative,3,Female,72,78,88,82,95,65,A-
23,68,Yes,6,Medium,Medium,Positive,2,Male,76,80,86,87,68,68,A-
16,91,Yes,5,Medium,Medium,Negative,3,Male,83,81,88,89,69,69,A-
9,72,Yes,10,Medium,Medium,Neutral,2,Female,70,70,85,78,89,62,B+
17,61,Yes,7,Medium,High,Negative,4,Female,71,67,83,88,73,62,B+
26,98,No,8,Low,Low,Positive,2,Female,75,73,85,87,88,72,A
18,67,No,5,High,Medium,Neutral,4,Male,71,71,83,81,50,64,B+
15,60,No,7,Low,High,Positive,1,Female,68,73,76,76,61,58,B
26,69,No,9,Low,Medium,Neutral,3,Male,68,72,85,85,53,66,A-
18,69,Yes,5,Low,High,Positive,4,Male,73,75,87,84,71,64,B+
17,77,Yes,10,Low,High,Positive,1,Female,76,79,83,88,91,68,A-
21,97,No,7,Medium,Medium,Neutral,3,Female,77,75,86,83,76,69,A-
25,95,No,6,Medium,Medium,Positive,5,Male,83,85,82,86,74,71,A
34,78,Yes,8,Medium,Medium,Negative,2,Male,80,66,84,85,66,71,A
25,76,Yes,9,Medium,High,Positive,3,Male,81,69,85,84,51,67,A-
27,82,Yes,6,Medium,High,Neutral,3,Male,75,75,93,83,86,71,A
17,70,Yes,6,Low,Medium,Positive,3,Female,72,68,85,86,77,64,B+
14,62,Yes,7,High,Medium,Positive,1,Male,70,71,82,86,95,62,B+
20,98,No,8,Medium,Medium,Negative,4,Female,74,79,89,88,70,70,A
21,67,No,7,Low,Medium,Negative,2,Female,75,72,87,81,68,63,B+
14,68,Yes,8,High,Medium,Positive,3,Female,83,76,88,83,97,66,A-
19,79,Yes,8,Low,Low,Positive,3,Male,73,68,87,82,55,65,A-
22,80,No,7,Medium,Medium,Positive,3,Male,79,71,87,83,61,69,A-
22,61,Yes,6,Medium,Medium,Negative,3,Male,71,72,79,78,72,63,B+
23,66,No,7,Low,Medium,Neutral,2,Male,69,69,83,86,74,64,B+
22,75,Yes,10,High,Low,Neutral,2,Male,67,67,85,86,75,66,A-
17,87,Yes,7,Medium,Medium,Negative,3,Female,72,79,81,79,59,67,A-
17,69,Yes,9,Medium,Medium,Negative,3,Male,69,80,86,83,94,66,A-
13,77,No,6,Low,Medium,Neutral,4,Female,79,80,84,85,83,65,A-
31,82,Yes,7,Medium,Medium,Positive,2,Male,80,80,86,91,61,72,A
20,96,Yes,8,High,Low,Neutral,2,Female,77,80,83,85,63,70,A
19,73,Yes,9,Medium,Low,Positive,1,Female,78,81,88,83,92,67,A-
38,80,No,5,Medium,Medium,Positive,4,Female,76,77,87,87,76,72,A
14,90,Yes,9,Medium,Medium,Neutral,4,Female,70,78,87,84,54,65,A-
17,64,Yes,10,Medium,Medium,Positive,3,Female,70,71,84,84,61,62,B+
22,77,No,6,High,Medium,Negative,4,Female,79,79,84,88,69,67,A-
24,61,No,6,High,Medium,Positive,3,Male,74,73,83,84,81,64,B+
26,61,No,7,Low,Medium,Negative,3,Male,72,77,84,83,62,63,B+
31,79,No,7,Medium,High,Neutral,2,Male,80,81,85,83,96,72,A
23,72,No,6,High,Medium,Positive,5,Male,75,67,84,81,59,66,A-
14,94,Yes,5,Medium,Medium,Positive,1,Female,79,84,91,85,87,70,A
18,84,Yes,9,Low,High,Negative,2,Female,70,69,82,83,66,66,A-
22,78,No,6,Low,High,Positive,3,Male,78,83,90,88,90,70,A
32,76,Yes,6,Low,High,Neutral,2,Female,71,74,83,87,94,67,A-
12,80,Yes,7,High,High,Positive,2,Female,72,77,81,77,57,64,B+
21,96,Yes,5,Medium,High,Neutral,4,Male,78,85,90,89,56,72,A
25,100,No,6,Low,Medium,Positive,3,Male,90,82,88,82,83,72,A
19,67,Yes,8,Low,Medium,Neutral,5,Female,76,78,82,81,90,68,A-
15,65,Yes,7,Medium,Medium,Neutral,3,Female,67,74,82,80,67,64,B+
25,66,Yes,4,Medium,Medium,Positive,3,Male,73,65,87,86,68,66,A-
24,86,No,9,Medium,High,Positive,3,Male,78,76,86,80,58,68,A-
26,86,No,8,Low,High,Neutral,4,Female,80,69,81,83,63,66,A-
20,94,Yes,7,High,High,Positive,1,Female,76,78,84,84,64,70,A
16,90,Yes,7,High,Medium,Neutral,4,Female,72,73,87,88,56,70,A
25,85,Yes,10,Medium,Low,Positive,1,Male,80,71,84,90,93,69,A-
23,88,Yes,8,Low,High,Positive,2,Male,72,84,90,83,64,69,A-
14,81,Yes,7,Medium,Medium,Positive,4,Male,72,78,84,85,62,66,A-
17,79,No,5,Medium,Medium,Negative,3,Female,75,76,85,89,67,68,A-
17,86,No,7,Medium,High,Positive,5,Male,79,79,89,83,96,71,A
11,82,Yes,8,Medium,Medium,Negative,2,Female,75,71,86,89,86,64,B+
15,86,No,7,Medium,Medium,Positive,3,Male,72,77,84,84,58,67,A-
13,85,Yes,6,Medium,High,Positive,3,Female,75,73,88,83,86,68,A-
16,86,No,6,High,Medium,Neutral,3,Male,76,80,86,84,96,68,A-
10,81,Yes,8,Medium,High,Positive,3,Female,78,76,82,86,93,69,A-
32,87,Yes,6,Medium,High,Neutral,3,Male,79,77,90,91,53,71,A
28,78,Yes,4,Low,Medium,Positive,4,Female,78,76,89,80,71,68,A-
15,70,No,6,High,Medium,Positive,2,Male,76,70,90,84,83,65,A-
22,60,No,7,Medium,High,Neutral,3,Male,72,72,85,77,97,63,B+
23,82,Yes,8,Medium,High,Negative,1,Female,75,70,88,86,52,65,A-
27,84,No,8,Low,High,Positive,2,Female,74,82,84,86,66,72,A
15,99,Yes,5,Low,Low,Neutral,1,Male,75,80,85,87,73,67,A-
27,74,No,7,Medium,Medium,Positive,3,Female,79,73,92,87,69,69,A-
17,76,No,6,Medium,High,Neutral,3,Male,78,74,84,82,71,67,A-
12,68,Yes,6,Low,Medium,Positive,4,Male,69,74,85,86,66,64,B+
24,63,No,6,Low,Medium,Positive,3,Female,67,68,82,82,97,62,B+
28,91,No,7,Medium,Low,Neutral,3,Male,77,81,86,86,88,71,A
13,84,No,10,Low,High,Neutral,3,Male,74,74,84,86,69,64,B+
24,88,Yes,6,Medium,Medium,Negative,2,Male,81,82,92,85,92,69,A-
18,79,Yes,7,Medium,High,Positive,3,Female,71,70,81,81,53,65,A-
25,95,Yes,7,Medium,Medium,Negative,2,Female,84,76,97,84,55,73,A
11,78,Yes,7,Low,Medium,Neutral,3,Female,72,70,85,91,96,64,B+
12,71,Yes,8,Low,Medium,Negative,2,Female,71,67,83,82,76,64,B+
15,96,Yes,7,Medium,Medium,Neutral,4,Male,77,80,84,89,56,70,A
20,94,Yes,6,Low,Medium,Positive,5,Male,81,72,85,89,95,70,A
16,67,No,9,Medium,Medium,Neutral,2,Male,73,82,80,81,97,64,B+
24,61,No,5,Medium,High,Neutral,2,Female,81,78,84,80,92,64,B+
26,64,Yes,7,High,High,Negative,2,Male,71,74,83,83,60,66,A-
24,71,Yes,5,Medium,Medium,Neutral,3,Male,76,78,84,88,62,66,A-
30,99,Yes,5,Low,Medium,Neutral,4,Female,80,74,83,93,68,74,A
22,82,No,8,Medium,Medium,Negative,1,Female,74,88,90,85,77,69,A-
13,75,Yes,6,High,Medium,Positive,3,Male,75,72,87,85,98,67,A-
28,96,No,4,High,Medium,Neutral,5,Male,81,80,91,94,96,73,A
16,78,No,6,High,Medium,Positive,1,Female,85,65,90,83,94,66,A-
25,73,No,6,High,Medium,Neutral,4,Female,74,77,88,85,52,67,A-
29,98,Yes,5,Low,Medium,Neutral,2,Male,79,78,92,85,86,75,A
23,94,Yes,8,Low,High,Positive,2,Male,82,81,89,88,92,73,A
11,94,No,5,Medium,Medium,Neutral,5,Female,67,72,88,84,65,67,A-
14,80,Yes,6,Medium,High,Neutral,4,Female,73,68,82,85,59,65,A-
28,92,Yes,7,Low,Low,Positive,1,Female,79,75,88,82,85,71,A
19,67,Yes,6,Low,Medium,Neutral,4,Male,74,72,79,86,53,63,B+
20,83,Yes,6,High,High,Neutral,4,Female,80,70,86,83,95,68,A-
25,99,No,6,High,Medium,Positive,4,Male,78,76,85,88,56,72,A
24,72,Yes,5,Low,High,Positive,2,Male,74,78,86,89,71,67,A-
22,92,No,6,Low,Medium,Negative,4,Female,76,90,90,92,97,71,A
19,80,No,8,High,Medium,Positive,4,Male,71,77,90,79,97,67,A-
18,62,Yes,6,Medium,High,Positive,3,Female,75,70,88,89,87,66,A-
25,91,No,7,Medium,Medium,Negative,5,Male,75,78,95,90,90,72,A
23,67,No,9,Medium,High,Negative,0,Female,70,72,84,82,96,64,B+
18,85,No,8,Medium,High,Negative,3,Male,72,74,89,83,94,68,A-
26,63,No,5,Medium,Medium,Negative,2,Female,75,77,85,81,79,65,A-
19,98,Yes,8,High,Medium,Positive,4,Male,89,83,88,88,85,74,A
15,72,Yes,9,Medium,High,Neutral,4,Female,68,77,86,85,78,65,A-
15,69,Yes,6,Medium,High,Positive,2,Female,64,69,83,85,73,63,B+
14,65,Yes,5,Medium,Medium,Negative,3,Male,72,79,82,79,92,65,A-
18,98,Yes,6,Medium,Medium,Neutral,1,Male,78,77,88,93,85,70,A
27,88,Yes,7,Medium,Medium,Neutral,4,Male,80,74,87,90,91,71,A
15,90,Yes,8,Medium,Medium,Neutral,1,Female,72,83,83,84,53,66,A-
21,80,Yes,6,Low,High,Positive,3,Male,76,68,87,88,77,69,A-
16,79,Yes,4,High,Medium,Neutral,2,Male,76,71,84,82,64,67,A-
18,64,Yes,5,Low,Medium,Positive,4,Male,76,69,82,86,74,64,B+
11,82,No,8,High,High,Positive,2,Female,68,86,83,84,79,67,A-
19,70,Yes,10,Medium,High,Positive,4,Male,74,83,87,85,90,67,A-
19,99,No,7,Medium,Medium,Neutral,4,Male,79,84,86,83,50,70,A
23,92,No,9,Medium,Medium,Neutral,1,Female,75,77,89,87,56,71,A
21,77,Yes,5,High,High,Neutral,5,Female,83,87,81,82,94,68,A-
13,66,No,6,Low,High,Positive,2,Male,71,74,87,84,96,65,A-
27,91,No,4,Medium,Medium,Positive,3,Female,78,82,91,84,51,70,A
21,68,Yes,6,High,Low,Neutral,4,Male,77,75,85,86,48,67,A-
20,68,No,8,Medium,Low,Neutral,3,Male,69,70,83,79,86,63,B+
17,82,Yes,6,High,Low,Negative,3,Female,66,72,87,87,82,65,A-
21,91,Yes,10,High,High,Negative,2,Male,76,77,85,89,76,70,A
23,73,No,10,Medium,Medium,Neutral,3,Male,79,77,87,84,83,67,A-
10,63,No,4,Low,Medium,Neutral,3,Male,67,69,84,87,75,60,B+
17,79,No,8,Low,Medium,Neutral,3,Female,69,72,85,82,60,64,B+
18,90,No,6,Low,Medium,Negative,1,Female,76,79,86,87,86,65,A-
22,69,No,8,Low,High,Positive,5,Female,71,58,86,83,87,64,B+
27,69,Yes,5,Medium,Medium,Positive,4,Male,73,77,82,84,91,67,A-
15,98,Yes,9,High,Medium,Positive,3,Female,80,82,88,81,96,71,A
17,98,No,9,Low,Medium,Positive,3,Female,80,82,88,83,85,69,A-
17,100,Yes,5,Low,High,Positive,4,Male,87,77,92,88,51,70,A
15,92,Yes,7,Medium,High,Positive,3,Female,80,78,87,88,49,69,A-
18,68,Yes,7,High,Medium,Positive,4,Male,81,81,88,92,85,69,A-
14,74,Yes,7,Medium,High,Negative,3,Male,69,77,88,81,64,63,B+
23,73,No,8,Medium,Medium,Positive,2,Male,71,73,86,84,55,67,A-
10,98,No,7,Low,Medium,Neutral,3,Female,74,75,90,85,96,66,A-
17,92,Yes,8,Medium,Medium,Positive,3,Female,77,84,95,87,64,69,A-
18,89,No,5,Medium,High,Neutral,4,Male,73,67,84,85,51,69,A-
18,96,Yes,9,High,Medium,Positive,3,Male,79,77,86,87,78,72,A
7,93,Yes,9,High,Low,Negative,3,Female,74,79,83,82,50,65,A-
8,67,Yes,7,Medium,High,Positive,2,Male,72,76,84,81,90,63,B+
20,95,No,7,Low,High,Neutral,4,Male,79,79,87,84,56,69,A-
24,71,Yes,9,Low,High,Neutral,3,Male,78,75,83,85,88,69,A-
22,63,Yes,7,Medium,High,Negative,2,Female,70,68,79,82,78,64,B+
21,86,Yes,9,High,High,Positive,3,Male,75,74,88,85,57,69,A-
27,86,No,7,Medium,Medium,Neutral,3,Male,75,87,89,88,86,72,A
17,64,No,7,High,Medium,Neutral,4,Male,77,67,88,87,71,62,B+
25,73,Yes,5,Low,Medium,Positive,3,Male,74,74,84,83,80,66,A-
10,100,No,5,Low,Low,Neutral,1,Female,72,69,82,80,91,65,A-
15,87,Yes,8,Medium,Medium,Neutral,3,Female,73,80,88,81,61,69,A-
9,89,No,10,High,High,Negative,3,Female,84,70,87,81,66,65,A-
18,69,Yes,7,Medium,High,Negative,2,Male,71,74,91,80,98,67,A-
20,63,Yes,7,Low,High,Neutral,2,Female,69,63,80,85,73,63,B+
21,71,No,9,Low,Medium,Neutral,4,Male,76,66,83,84,76,66,A-
20,70,No,8,Low,Low,Positive,3,Male,71,69,87,83,62,61,B+
14,69,Yes,4,Medium,Medium,Positive,4,Female,76,66,88,79,69,64,B+
19,68,Yes,8,Low,Medium,Neutral,4,Male,79,81,83,86,73,64,B+
11,83,Yes,5,Medium,Medium,Neutral,3,Male,75,63,81,83,61,65,A-
28,73,No,7,Medium,Medium,Neutral,3,Female,72,72,84,88,60,68,A-
18,93,Yes,6,Medium,Medium,Negative,3,Male,76,77,91,86,78,69,A-
17,67,No,6,Medium,Medium,Negative,3,Female,70,67,82,83,57,61,B+
30,79,No,7,Medium,High,Positive,2,Female,88,75,89,86,76,72,A
13,61,Yes,8,Medium,Medium,Neutral,3,Male,64,64,82,77,83,61,B+
13,79,No,7,Medium,High,Neutral,4,Male,79,69,87,84,58,66,A-
13,62,Yes,9,Medium,Medium,Negative,1,Male,69,66,80,80,85,60,B+
20,99,No,9,Low,High,Positive,3,Male,80,85,86,87,66,69,A-
23,92,No,9,Medium,High,Neutral,2,Male,80,80,88,90,98,72,A
24,80,Yes,7,Low,Medium,Negative,2,Female,74,82,84,84,97,69,A-
35,63,Yes,6,Low,Medium,Positive,3,Male,82,81,91,86,88,71,A
7,84,No,7,Medium,Medium,Neutral,3,Male,74,77,86,84,65,64,B+
24,90,Yes,9,High,Medium,Positive,4,Male,83,66,91,89,95,71,A
17,68,Yes,9,High,High,Negative,3,Male,72,70,83,83,98,64,B+
16,83,Yes,4,High,Low,Negative,3,Female,73,81,86,80,71,67,A-
16,93,Yes,7,Medium,Medium,Negative,3,Male,69,72,87,87,79,67,A-
15,91,Yes,4,High,Medium,Neutral,3,Female,77,82,88,82,48,66,A-
30,92,Yes,7,Medium,Medium,Positive,4,Male,83,87,91,86,50,73,A
25,95,Yes,6,Medium,Medium,Positive,4,Male,77,79,90,90,73,73,A
20,98,No,6,Medium,Medium,Positive,2,Male,76,75,84,85,78,70,A
28,76,Yes,8,Medium,Low,Positive,4,Male,76,73,89,82,64,70,A
11,83,Yes,6,Low,Medium,Positive,4,Female,64,67,82,83,53,62,B+
12,92,Yes,7,Medium,High,Neutral,2,Male,73,70,82,87,87,68,A-
7,88,Yes,6,Medium,Medium,Positive,3,Female,69,75,81,84,69,65,A-
16,100,Yes,7,Medium,Medium,Positive,2,Male,79,74,87,88,80,73,A
21,74,Yes,6,High,Medium,Neutral,3,Male,71,76,85,88,75,66,A-
21,71,Yes,8,Medium,Medium,Neutral,3,Male,66,75,86,84,57,64,B+
12,70,No,7,High,Medium,Positive,3,Male,79,63,90,82,79,63,B+
25,69,No,7,Medium,Low,Neutral,3,Male,75,77,81,83,64,62,B+
21,88,Yes,6,Low,Medium,Neutral,4,Female,75,80,86,86,89,70,A
24,63,No,8,Medium,Medium,Neutral,3,Male,74,76,79,83,58,65,A-
9,90,Yes,8,Medium,Medium,Neutral,5,Male,74,68,88,85,63,64,B+
22,88,No,7,Low,Medium,Negative,2,Male,82,80,87,83,70,70,A
13,70,No,7,Medium,Low,Neutral,5,Male,67,75,84,80,85,62,B+
18,70,No,8,Medium,Medium,Positive,2,Female,79,74,90,83,84,67,A-
23,85,No,8,Low,Medium,Neutral,3,Female,72,83,89,82,65,66,A-
21,90,Yes,7,High,High,Positive,3,Female,77,82,82,86,74,74,A
15,95,Yes,9,Medium,Medium,Positive,3,Male,80,82,89,85,60,69,A-
20,94,Yes,8,Low,Medium,Positive,4,Female,83,79,85,88,87,70,A
11,99,No,10,Medium,Medium,Positive,1,Female,86,78,87,85,58,68,A-
19,96,Yes,8,Medium,Medium,Negative,2,Male,74,71,82,84,95,71,A
27,92,Yes,9,High,High,Positive,0,Female,84,82,89,91,98,73,A
17,96,No,9,Low,Medium,Neutral,2,Male,75,73,91,91,91,69,A-
17,60,Yes,7,Medium,Medium,Positive,4,Female,72,65,89,81,59,61,B+
15,99,Yes,5,Medium,Medium,Neutral,2,Male,70,84,82,83,69,68,A-
25,79,Yes,9,Medium,Medium,Positive,2,Male,69,73,81,84,52,66,A-
16,92,Yes,6,Low,Medium,Positive,4,Female,72,70,86,83,56,67,A-
24,65,Yes,7,Medium,Medium,Neutral,1,Female,72,70,84,85,50,64,B+
18,76,Yes,10,High,Medium,Negative,4,Male,73,69,87,90,80,67,A-
8,71,Yes,5,Medium,Medium,Neutral,4,Female,71,75,86,79,75,61,B+
17,72,No,8,High,High,Neutral,3,Male,77,70,84,83,94,65,A-
13,65,Yes,6,Medium,Medium,Positive,3,Female,72,72,82,85,71,62,B+
20,92,No,6,Medium,Medium,Neutral,5,Female,83,83,88,91,80,69,A-
13,60,No,7,Medium,Medium,Negative,3,Female,71,66,79,82,68,61,B+
26,73,No,8,Medium,Low,Neutral,5,Male,72,79,84,81,89,69,A-
19,67,No,8,High,Low,Positive,3,Male,77,67,85,80,94,64,B+
19,84,No,9,High,Medium,Positive,3,Female,71,84,84,82,70,65,A-
24,70,No,6,Low,Medium,Neutral,1,Female,75,76,85,82,52,64,B+
26,70,Yes,5,Medium,Low,Positive,3,Male,82,75,88,84,56,68,A-
20,80,Yes,6,High,Medium,Positive,3,Female,77,71,87,85,84,67,A-
15,86,Yes,8,Low,High,Positive,5,Male,70,75,89,81,64,68,A-
9,65,Yes,7,Medium,Medium,Positive,4,Male,65,67,82,78,87,61,B+
16,67,Yes,4,High,High,Positive,4,Male,82,85,83,90,85,69,A-
16,70,Yes,4,High,Medium,Neutral,3,Male,71,66,80,84,83,64,B+
21,99,Yes,7,Medium,Medium,Positive,4,Male,82,82,89,82,89,74,A
18,76,No,8,Low,Medium,Neutral,4,Female,77,74,88,83,86,66,A-
