Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Motivation_Level,Teacher_Quality,Peer_Influence,Physical_Activity,Gender,quiz1,quiz2,Assignment1,Assignment2,Midterm_Marks,Final_Marks,Grade
24,95,Yes,6,High,Medium,Neutral,3,Female,76,75,87,89,91,66,A-
20,84,No,8,Medium,Medium,Neutral,3,Male,75,66,84,87,67,59,B
21,94,No,5,Medium,High,Neutral,2,Male,74,75,88,89,89,66,A-
10,61,Yes,7,High,Medium,Neutral,4,Female,64,68,83,83,80,55,B
31,64,No,6,Medium,High,Neutral,3,Female,74,72,84,83,88,62,B+
19,64,No,8,Medium,High,Neutral,3,Female,63,70,83,82,89,59,B
24,89,Yes,9,Medium,High,Neutral,3,Male,71,70,83,80,48,61,B+
15,63,Yes,6,Low,Medium,Positive,5,Male,63,60,90,87,81,58,B
22,80,Yes,8,High,Medium,Positive,2,Male,72,64,85,84,56,60,B+
12,79,Yes,7,Low,Medium,Negative,2,Female,66,66,86,85,94,57,B
23,72,Yes,6,Medium,High,Negative,3,Male,69,68,87,84,84,60,B+
18,95,Yes,7,Low,Medium,Neutral,3,Female,63,68,84,80,45,59,B
20,67,No,9,High,High,Positive,3,Female,72,75,84,92,91,61,B+
24,74,Yes,7,Low,High,Neutral,2,Male,78,71,87,84,60,61,B+
13,91,Yes,9,Low,Medium,Positive,2,Male,60,69,86,86,66,57,B
16,61,Yes,7,Low,Medium,Neutral,1,Female,62,64,84,81,76,56,B
23,87,No,5,Medium,Medium,Positive,3,Female,74,70,88,84,91,65,A-
33,93,No,7,Medium,High,Positive,1,Female,80,75,89,92,91,68,A-
19,97,No,5,Low,Medium,Positive,3,Male,69,69,85,85,73,64,B+
24,95,No,7,Low,High,Negative,3,Male,59,77,85,91,61,64,B+
19,73,Yes,6,Low,Medium,Positive,5,Female,73,69,80,83,59,59,B
32,83,Yes,10,Medium,Medium,Positive,4,Female,75,74,91,86,63,64,B+
10,63,No,9,Low,High,Positive,5,Male,54,66,84,79,54,54,B-
21,70,Yes,7,Medium,Medium,Neutral,3,Male,63,59,83,86,78,58,B
10,64,No,9,Low,Medium,Positive,1,Female,66,61,87,78,71,51,B-
5,73,Yes,6,High,Medium,Neutral,2,Male,69,58,85,83,84,55,B
22,95,No,5,Medium,High,Neutral,0,Female,74,70,89,82,50,62,B+
21,74,Yes,8,Medium,Medium,Neutral,3,Male,65,65,85,80,65,58,B
18,82,Yes,8,High,Medium,Neutral,4,Female,70,72,89,87,57,62,B+
19,77,Yes,6,High,High,Neutral,3,Female,68,69,87,85,72,61,B+
39,78,No,6,Medium,Medium,Positive,2,Male,76,75,89,90,68,63,B+
18,99,Yes,8,Medium,Medium,Neutral,4,Female,69,71,86,88,67,65,A-
23,72,Yes,4,Low,Medium,Positive,4,Female,63,69,84,88,61,59,B
16,85,Yes,8,Low,Medium,Neutral,4,Female,74,69,85,86,81,61,B+
22,77,Yes,7,High,Low,Negative,4,Male,68,62,82,84,69,60,B+
19,62,Yes,8,Medium,Medium,Positive,2,Female,68,59,81,78,55,54,B-
18,80,Yes,8,Medium,High,Negative,2,Female,62,64,80,78,72,57,B
31,93,No,6,Medium,Medium,Neutral,2,Male,75,79,86,88,75,67,A-
27,64,No,5,High,High,Negative,3,Female,61,66,85,83,46,57,B
21,63,Yes,9,Medium,Medium,Negative,2,Male,65,61,85,87,55,57,B
6,66,Yes,7,Low,Medium,Neutral,4,Male,55,61,76,81,57,54,B-
18,91,Yes,7,Medium,Medium,Positive,3,Male,70,79,88,86,57,64,B+
36,89,Yes,8,Low,High,Negative,3,Male,67,73,87,91,57,65,A-
19,83,No,6,Medium,Medium,Negative,5,Female,72,68,84,87,59,61,B+
27,79,Yes,8,High,Medium,Negative,5,Female,73,71,87,82,58,62,B+
29,96,No,8,High,High,Negative,4,Male,67,77,90,83,89,67,A-
21,91,Yes,9,Low,Medium,Neutral,4,Female,77,69,85,86,61,63,B+
15,92,Yes,9,Low,High,Positive,2,Male,81,71,83,87,62,62,B+
5,93,No,7,Medium,High,Neutral,3,Male,65,64,84,80,58,57,B
24,86,Yes,8,Medium,Medium,Positive,5,Male,69,74,87,88,93,64,B+
15,78,Yes,7,Low,Medium,Neutral,3,Male,79,66,84,82,72,58,B
21,95,Yes,7,Medium,Medium,Neutral,3,Male,66,73,86,85,76,64,B+
13,97,Yes,5,Low,High,Neutral,2,Female,72,69,85,89,82,64,B+
18,61,Yes,7,Medium,High,Positive,2,Male,68,64,84,87,62,59,B
20,62,No,4,High,Low,Negative,4,Male,71,68,88,84,93,57,B
13,71,No,9,Low,High,Neutral,3,Male,64,61,81,85,68,54,B-
27,95,Yes,8,High,Low,Positive,3,Female,70,73,81,87,52,64,B+
16,76,No,7,Medium,Medium,Neutral,3,Male,62,65,82,86,85,58,B
10,65,No,7,Medium,High,Neutral,3,Female,58,63,82,81,50,52,B-
19,63,Yes,6,Low,Medium,Neutral,2,Male,59,62,85,81,73,56,B
20,66,Yes,6,Low,High,Negative,3,Female,65,64,86,86,50,57,B
21,70,No,8,Low,Medium,Neutral,4,Male,61,66,86,78,68,56,B
28,80,No,5,Medium,Medium,Neutral,2,Female,64,75,87,83,59,63,B+
19,88,Yes,5,Medium,High,Neutral,3,Male,77,69,87,88,90,63,B+
19,99,Yes,8,Medium,Medium,Neutral,4,Male,71,80,94,82,48,65,A-
13,78,No,7,High,High,Neutral,2,Female,60,67,86,81,77,58,B
25,81,Yes,7,High,Medium,Negative,1,Female,71,68,80,90,80,64,B+
21,81,Yes,7,Medium,Medium,Neutral,1,Male,71,72,88,88,89,63,B+
17,82,No,10,Medium,High,Neutral,3,Female,59,65,81,85,89,59,B
9,81,Yes,7,Medium,Medium,Neutral,3,Female,66,66,86,86,94,57,B
29,60,No,7,Medium,Medium,Negative,4,Male,60,65,84,80,58,57,B
13,60,No,10,Low,Medium,Neutral,4,Male,68,60,81,81,59,52,B-
16,64,Yes,7,Medium,Low,Positive,4,Male,68,63,79,74,65,58,B
22,64,Yes,10,Medium,High,Positive,3,Male,65,70,86,82,72,59,B
13,88,Yes,4,High,Medium,Positive,2,Female,65,64,84,83,63,60,B+
11,68,Yes,5,Medium,Medium,Positive,4,Male,63,59,85,79,82,55,B
7,96,No,6,Medium,Medium,Negative,3,Male,69,67,81,81,45,58,B
17,99,No,10,Low,Medium,Positive,2,Male,71,76,86,83,81,63,B+
38,98,No,6,Medium,Low,Negative,4,Female,75,74,84,87,89,68,A-
14,71,Yes,8,Medium,Medium,Neutral,3,Female,67,69,84,88,84,59,B
14,80,No,10,Low,Medium,Positive,3,Female,63,69,83,85,51,58,B
17,67,No,9,Medium,Low,Neutral,3,Female,63,68,80,83,92,57,B
21,92,No,6,Low,Medium,Positive,5,Male,62,70,87,84,71,63,B+
17,96,Yes,8,Medium,Medium,Positive,5,Male,76,68,82,82,82,64,B+
24,94,No,8,Low,Medium,Neutral,3,Male,70,61,80,87,55,61,B+
14,77,Yes,6,Low,High,Neutral,2,Male,61,64,81,87,72,57,B
12,90,No,8,Low,Low,Neutral,3,Female,77,72,84,83,62,60,B+
9,64,Yes,6,Medium,High,Positive,6,Male,66,62,86,81,94,58,B
7,62,Yes,7,Medium,Medium,Neutral,3,Female,58,65,86,79,69,55,B
17,90,Yes,5,Low,Medium,Negative,1,Female,73,65,88,86,83,61,B+
18,77,Yes,4,Medium,Low,Negative,2,Male,69,67,80,84,75,59,B
16,100,Yes,7,High,Medium,Negative,2,Male,72,72,89,87,50,62,B+
27,64,Yes,7,High,Medium,Neutral,4,Male,67,66,85,78,72,61,B+
27,94,No,5,Medium,High,Positive,2,Female,74,72,87,86,72,64,B+
18,79,Yes,8,Medium,Low,Neutral,4,Female,68,67,82,79,81,61,B+
9,93,Yes,7,Medium,Low,Neutral,2,Male,67,67,94,81,61,57,B
17,93,No,8,Low,Medium,Negative,3,Male,58,68,85,83,88,59,B
16,97,Yes,8,High,High,Positive,2,Male,69,71,91,86,76,63,B+
16,72,No,9,Medium,High,Negative,1,Female,69,66,86,79,47,53,B-
16,98,Yes,8,Low,High,Positive,2,Male,67,72,85,81,80,62,B+
16,66,Yes,7,Low,Medium,Positive,4,Male,63,63,82,86,90,58,B
18,63,Yes,7,Medium,High,Neutral,2,Female,65,66,90,81,79,59,B
16,77,No,10,Medium,Medium,Neutral,3,Female,60,64,83,82,64,57,B
21,93,No,8,Medium,High,Positive,1,Female,62,72,91,87,75,64,B+
22,79,No,7,Medium,Medium,Positive,3,Male,66,76,85,79,54,59,B
15,93,Yes,7,Low,Medium,Positive,3,Female,68,68,90,79,75,59,B
28,89,No,6,Medium,Low,Negative,3,Male,69,62,81,79,70,61,B+
14,68,No,5,High,Medium,Neutral,5,Male,63,62,82,84,46,56,B
10,98,Yes,10,Low,High,Negative,2,Female,67,60,83,80,61,59,B
22,62,No,8,Low,High,Positive,2,Male,67,61,80,80,55,54,B-
15,96,No,5,High,High,Positive,3,Male,70,64,84,85,65,63,B+
22,72,Yes,7,Low,Medium,Neutral,2,Female,66,66,90,82,57,61,B+
6,80,Yes,9,Low,Medium,Neutral,2,Male,65,60,87,82,87,58,B
28,77,No,6,High,Medium,Negative,1,Female,73,71,85,81,80,62,B+
24,67,Yes,6,Low,Medium,Positive,4,Male,74,68,80,78,82,60,B+
11,74,No,8,Low,Medium,Positive,3,Male,60,64,87,80,63,55,B
11,68,Yes,8,Low,High,Positive,4,Female,62,61,78,81,45,54,B-
30,68,Yes,6,High,Medium,Positive,3,Female,72,66,84,83,56,63,B+
16,67,Yes,6,Medium,Low,Neutral,3,Male,62,68,83,79,83,58,B
15,80,No,8,Medium,Medium,Neutral,4,Female,66,72,84,83,75,58,B
6,92,Yes,5,Medium,High,Positive,4,Male,60,68,90,82,72,59,B
18,83,Yes,6,Low,High,Negative,3,Female,59,65,81,83,59,59,B
19,96,Yes,7,High,Medium,Neutral,3,Male,72,65,83,87,49,62,B+
24,85,No,8,Medium,Medium,Neutral,3,Female,69,68,84,88,84,63,B+
12,88,No,6,Low,High,Negative,1,Male,65,65,79,84,47,56,B
11,87,No,8,High,Medium,Positive,3,Female,65,68,83,81,48,57,B
23,78,No,9,High,High,Neutral,2,Female,62,67,81,79,60,58,B
26,88,Yes,6,Medium,High,Neutral,4,Male,72,74,82,88,74,64,B+
11,63,Yes,10,High,Medium,Neutral,3,Female,56,64,81,76,95,54,B-
26,94,Yes,9,Low,Medium,Neutral,3,Male,76,71,85,85,50,62,B+
20,91,No,7,Medium,Medium,Neutral,4,Male,64,67,86,86,69,62,B+
27,70,No,7,Low,Medium,Neutral,3,Female,66,67,85,82,75,59,B
20,91,No,6,Medium,High,Neutral,2,Male,68,70,86,79,86,65,A-
5,61,No,9,High,Medium,Neutral,3,Male,64,61,86,83,79,53,B-
19,69,No,7,Medium,Medium,Neutral,1,Male,61,64,84,76,85,55,B
26,63,Yes,5,Medium,High,Neutral,5,Female,65,73,83,82,71,59,B
15,91,Yes,4,Low,High,Neutral,2,Male,74,65,87,85,67,62,B+
18,90,No,7,Medium,Low,Negative,3,Male,70,71,84,85,76,62,B+
19,93,No,7,Low,Medium,Negative,3,Female,74,77,85,89,90,64,B+
3,60,Yes,6,Low,Medium,Positive,1,Female,54,60,81,77,73,50,B-
30,80,No,5,Medium,Medium,Positive,4,Female,67,76,87,82,75,65,A-
15,88,Yes,4,Medium,High,Positive,4,Female,67,69,82,80,62,59,B
23,66,Yes,6,Medium,Medium,Positive,3,Female,66,71,83,87,75,59,B
19,86,No,6,Medium,High,Neutral,3,Male,74,67,87,91,76,63,B+
28,63,No,8,Medium,High,Positive,2,Male,68,63,86,85,83,60,B+
22,67,Yes,7,Medium,Low,Neutral,3,Female,67,66,85,88,74,58,B
19,79,Yes,9,Low,Medium,Neutral,3,Female,57,56,84,82,55,56,B
15,86,No,8,Medium,Medium,Positive,3,Female,77,73,82,81,74,61,B+
25,66,Yes,8,Medium,Medium,Positive,3,Male,63,68,86,81,60,56,B
9,67,Yes,8,Medium,High,Positive,5,Male,67,62,81,79,49,56,B
24,68,Yes,5,High,Medium,Negative,4,Female,65,67,84,83,86,61,B+
13,70,Yes,6,Medium,Medium,Negative,0,Female,62,60,82,84,48,53,B-
28,69,No,10,High,Medium,Neutral,2,Female,62,68,84,88,77,60,B+
21,76,Yes,4,High,Low,Positive,3,Male,68,66,88,76,94,58,B
24,86,Yes,7,Medium,High,Neutral,2,Male,67,71,82,85,49,61,B+
20,78,No,8,Medium,Medium,Neutral,2,Female,63,62,81,82,56,55,B
9,91,No,4,Low,Medium,Neutral,4,Female,69,69,86,82,83,58,B
15,89,Yes,6,High,Medium,Positive,3,Male,61,68,82,82,50,59,B
24,65,Yes,10,Low,High,Neutral,4,Male,65,66,86,81,87,60,B+
21,62,Yes,7,Low,Medium,Negative,2,Female,63,65,87,82,45,53,B-
27,95,Yes,6,High,Medium,Neutral,4,Female,84,70,85,88,89,67,A-
22,63,Yes,7,Medium,Medium,Neutral,4,Male,62,62,82,82,48,55,B
14,66,Yes,6,Low,Medium,Negative,3,Male,65,65,78,82,91,54,B-
15,61,No,10,High,High,Neutral,4,Male,63,61,82,80,88,56,B
21,85,No,6,Medium,Medium,Neutral,3,Male,76,68,82,82,72,59,B
6,83,No,6,Medium,Medium,Positive,4,Female,58,68,82,82,84,58,B
30,99,No,5,Medium,Medium,Positive,3,Male,73,70,81,89,49,65,A-
23,95,No,7,Medium,Medium,Neutral,2,Female,64,70,80,84,52,63,B+
27,76,Yes,7,Medium,Medium,Neutral,3,Female,61,71,87,81,63,64,B+
11,75,Yes,9,Medium,High,Neutral,2,Male,66,63,77,83,72,57,B
27,72,No,5,Low,Medium,Positive,2,Male,72,79,86,84,88,63,B+
33,66,No,8,Medium,Low,Neutral,3,Male,68,66,85,85,72,61,B+
12,66,Yes,7,Medium,Medium,Neutral,3,Male,61,65,82,81,78,54,B-
25,65,Yes,4,High,Medium,Positive,2,Male,83,67,87,80,79,61,B+
20,65,No,6,Medium,High,Positive,2,Female,64,61,86,79,89,57,B
11,70,Yes,6,Low,Medium,Positive,4,Female,67,65,80,84,84,57,B
23,72,Yes,10,Medium,High,Neutral,4,Female,69,74,89,86,94,64,B+
25,98,Yes,8,Medium,Medium,Positive,2,Female,74,76,89,85,46,65,A-
16,83,Yes,7,Medium,Medium,Positive,1,Female,66,72,91,85,55,59,B
27,100,Yes,4,Low,High,Positive,3,Female,73,85,88,85,92,67,A-
10,75,Yes,4,Medium,High,Positive,3,Male,74,67,85,81,85,58,B
11,78,No,8,Low,Medium,Neutral,3,Female,70,62,86,82,58,57,B
21,73,Yes,8,Medium,High,Positive,4,Male,71,71,87,81,94,62,B+
20,67,No,6,Low,Medium,Negative,3,Male,53,62,87,83,88,55,B
16,66,Yes,7,High,Medium,Negative,2,Male,61,66,87,84,48,55,B
25,98,Yes,7,Medium,Low,Positive,3,Female,85,68,87,86,86,65,A-
23,99,No,7,High,Medium,Neutral,3,Female,73,82,89,85,84,66,A-
25,62,No,6,High,Medium,Positive,4,Female,70,68,87,86,56,57,B
19,66,No,8,Medium,High,Neutral,3,Female,72,60,85,81,78,58,B
24,77,Yes,9,Medium,Medium,Positive,1,Male,72,68,86,84,94,63,B+
17,67,Yes,6,High,High,Neutral,3,Female,63,70,81,85,79,59,B
32,75,No,5,Low,Medium,Positive,2,Female,60,75,82,84,86,63,B+
15,65,Yes,6,Low,Medium,Positive,3,Female,67,59,82,86,50,56,B
33,78,No,7,Medium,High,Positive,4,Male,66,72,83,85,81,62,B+
20,71,Yes,8,Low,Medium,Neutral,2,Male,66,58,87,79,55,57,B
12,74,No,8,Medium,Medium,Positive,5,Female,58,63,83,81,49,56,B
28,64,No,8,Low,Medium,Negative,3,Male,66,71,80,86,73,59,B
21,77,Yes,8,Low,Medium,Positive,1,Female,69,67,84,84,83,61,B+
25,99,Yes,7,Medium,High,Neutral,3,Male,99,92,96,98,72,90,A+
27,73,No,9,Medium,High,Neutral,1,Female,63,68,88,90,92,60,B+
22,95,No,7,Medium,Medium,Positive,4,Male,77,70,88,85,80,64,B+
16,94,Yes,8,Low,High,Positive,2,Female,64,69,88,88,51,59,B
26,98,Yes,7,Medium,Medium,Neutral,2,Male,65,70,87,88,92,65,A-
20,92,Yes,7,Low,Low,Neutral,4,Female,70,68,89,83,53,63,B+
24,86,Yes,7,Medium,Medium,Neutral,3,Male,70,63,88,85,83,62,B+
7,94,Yes,9,High,Medium,Negative,3,Female,68,67,86,80,52,59,B
23,63,No,7,Low,High,Positive,3,Female,76,69,85,84,95,62,B+
16,79,Yes,6,Low,High,Positive,3,Male,65,62,86,84,62,58,B
30,100,No,6,Medium,Medium,Neutral,4,Female,75,76,80,81,70,68,A-
24,91,No,8,Medium,High,Positive,2,Male,66,74,87,85,68,63,B+
21,98,Yes,6,Low,Medium,Positive,3,Male,75,70,80,79,50,63,B+
23,91,Yes,7,Low,High,Negative,2,Male,71,71,84,86,70,62,B+
14,95,No,7,Medium,Low,Neutral,2,Female,67,70,86,84,52,61,B+
30,88,Yes,6,High,Medium,Negative,2,Male,65,69,87,88,85,66,A-
32,90,Yes,5,High,High,Neutral,3,Male,81,82,83,81,93,67,A-
22,81,No,5,Medium,Medium,Positive,2,Female,61,65,83,82,85,59,B
30,97,Yes,6,High,High,Positive,2,Female,72,77,86,90,67,67,A-
17,93,Yes,5,Low,Medium,Positive,2,Male,70,70,90,88,45,60,B+
15,94,Yes,8,Low,Medium,Positive,2,Female,63,67,84,85,47,60,B+
20,87,No,10,Low,Medium,Neutral,2,Female,64,73,90,82,70,63,B+
23,72,Yes,6,Medium,High,Neutral,2,Male,58,69,89,82,79,60,B+
18,61,Yes,6,High,High,Positive,3,Female,84,76,92,93,86,73,A
23,97,Yes,6,Low,Low,Negative,2,Male,69,70,87,79,75,63,B+
22,83,No,8,Low,High,Negative,4,Female,85,70,81,87,94,64,B+
14,72,No,8,High,Medium,Positive,2,Male,60,63,81,82,70,57,B
23,66,Yes,7,Medium,Medium,Positive,3,Female,65,64,83,86,75,61,B+
25,93,No,5,Medium,Medium,Neutral,3,Male,66,73,83,84,57,61,B+
21,93,Yes,6,Medium,Medium,Positive,3,Female,71,75,87,88,62,62,B+
27,93,Yes,7,Low,Medium,Neutral,2,Male,71,76,79,81,79,65,A-
13,86,No,7,Medium,Medium,Negative,5,Male,69,70,88,83,75,58,B
23,75,Yes,7,Medium,Low,Neutral,4,Male,61,64,86,88,63,57,B
13,72,No,8,Low,High,Positive,4,Female,59,62,87,83,51,57,B
13,60,No,5,High,Medium,Positive,4,Male,51,56,76,80,62,51,B-
16,93,Yes,7,Low,High,Neutral,3,Male,60,72,83,84,47,62,B+
14,63,No,7,Medium,Medium,Neutral,3,Male,60,63,87,82,74,54,B-
17,85,Yes,6,Medium,High,Neutral,2,Female,68,68,89,86,61,61,B+
19,80,Yes,6,Low,Low,Neutral,4,Male,64,71,87,85,64,59,B
25,81,No,8,Low,Medium,Neutral,4,Female,75,70,87,76,74,61,B+
18,97,No,5,Low,High,Positive,3,Male,76,68,85,86,74,63,B+
10,61,Yes,10,Medium,High,Positive,2,Male,61,60,89,83,74,55,B
27,91,No,8,Low,High,Neutral,3,Male,64,74,89,89,70,64,B+
15,62,No,7,High,High,Negative,3,Female,59,65,81,81,69,54,B-
20,62,Yes,7,Low,Low,Negative,3,Male,62,67,84,85,86,57,B
23,77,No,8,Medium,Low,Positive,2,Male,63,72,84,82,68,58,B
21,63,Yes,6,Low,High,Negative,1,Male,61,69,79,77,72,56,B
27,92,Yes,6,Low,Low,Positive,3,Female,72,76,93,90,94,67,A-
23,81,No,9,Low,High,Neutral,2,Male,67,66,84,87,54,61,B+
15,61,Yes,6,High,High,Neutral,3,Female,63,61,82,78,81,58,B
33,62,No,7,Low,Medium,Neutral,2,Male,68,65,89,81,69,59,B
21,85,Yes,6,Medium,High,Neutral,2,Male,72,72,88,88,87,62,B+
19,92,Yes,7,Low,Medium,Positive,2,Male,66,76,86,88,65,62,B+
26,78,No,8,Medium,Medium,Positive,3,Female,77,72,86,85,60,63,B+
21,82,Yes,10,High,High,Positive,4,Female,67,75,86,84,55,63,B+
22,92,Yes,6,Medium,Medium,Positive,3,Male,65,71,92,88,89,64,B+
35,84,No,5,Medium,Medium,Neutral,3,Female,75,75,86,86,81,65,A-
18,69,No,7,Medium,High,Neutral,4,Male,58,65,82,86,49,54,B-
18,85,Yes,6,High,Medium,Neutral,3,Female,70,62,86,90,81,61,B+
21,85,Yes,7,Medium,Medium,Neutral,3,Male,56,65,89,84,47,59,B
26,89,Yes,8,Low,High,Neutral,4,Male,77,74,92,84,54,63,B+
11,85,No,10,Low,High,Positive,3,Female,67,65,86,83,75,56,B
16,68,Yes,4,Medium,Medium,Negative,4,Male,56,59,80,83,87,55,B
10,98,No,7,Low,Medium,Neutral,3,Male,63,61,87,90,75,62,B+
17,82,Yes,8,Medium,High,Positive,4,Male,77,68,85,86,93,62,B+
23,87,Yes,6,Medium,High,Positive,4,Female,70,72,85,90,88,65,A-
15,64,Yes,7,Medium,High,Positive,3,Male,61,62,92,81,62,57,B
11,75,No,7,Medium,High,Positive,4,Female,54,64,82,77,87,56,B
20,91,Yes,7,High,Medium,Negative,3,Male,69,72,81,87,88,63,B+
25,88,Yes,8,Low,Low,Neutral,4,Male,69,72,83,85,93,62,B+
10,62,No,7,Medium,High,Positive,2,Male,65,53,81,83,46,54,B-
25,82,No,8,Low,Medium,Neutral,3,Male,65,66,90,91,89,63,B+
25,64,Yes,4,Low,Medium,Neutral,2,Male,58,64,85,87,48,57,B
26,100,Yes,6,High,High,Negative,4,Male,79,79,94,88,71,69,A-
27,96,Yes,6,Medium,Medium,Neutral,2,Female,78,75,89,88,66,66,A-
18,94,Yes,7,Medium,High,Negative,3,Female,63,71,87,78,65,62,B+
21,97,Yes,6,Low,Medium,Positive,4,Male,78,71,85,84,75,65,A-
18,74,No,6,Medium,Medium,Negative,3,Female,67,66,87,86,80,59,B
20,89,Yes,8,Medium,High,Positive,3,Female,76,68,84,84,46,63,B+
29,78,Yes,7,Medium,Medium,Positive,4,Female,74,76,85,86,75,66,A-
12,86,Yes,5,Low,Medium,Positive,3,Female,58,65,85,83,71,61,B+
15,74,No,6,Medium,Medium,Negative,3,Male,66,70,80,84,75,59,B
28,73,Yes,8,Medium,Medium,Neutral,1,Female,73,68,84,86,49,60,B+
26,77,No,7,High,High,Positive,3,Female,64,68,80,81,48,60,B+
18,66,Yes,9,Medium,Medium,Positive,3,Male,61,60,84,83,54,55,B
25,93,No,8,Medium,Medium,Positive,3,Male,72,68,90,86,88,65,A-
22,74,Yes,6,Medium,Low,Positive,4,Male,53,63,81,84,63,58,B
29,76,Yes,9,Medium,Medium,Positive,3,Male,77,69,87,88,67,62,B+
20,96,No,9,Medium,Low,Positive,2,Male,66,61,86,87,65,62,B+
26,80,Yes,4,Medium,Medium,Positive,4,Male,72,69,86,86,81,62,B+
36,82,Yes,7,Medium,Medium,Positive,3,Male,70,73,84,86,58,62,B+
24,98,Yes,6,Medium,Low,Neutral,2,Female,76,72,86,84,48,62,B+
20,95,Yes,7,Low,High,Neutral,3,Male,73,69,87,88,64,63,B+
24,67,No,6,Medium,Medium,Positive,3,Female,67,68,83,85,81,60,B+
18,79,Yes,6,Medium,Low,Positive,3,Male,66,68,89,83,91,62,B+
34,99,Yes,8,Medium,High,Neutral,5,Male,80,76,89,84,48,68,A-
21,75,Yes,5,Medium,Low,Neutral,3,Male,59,72,86,81,86,59,B
18,75,Yes,7,Medium,High,Neutral,2,Male,67,67,80,77,48,56,B
15,68,Yes,5,Medium,High,Negative,4,Male,60,67,82,81,62,57,B
27,65,Yes,9,Medium,Medium,Positive,2,Female,73,65,83,85,46,59,B
25,90,Yes,7,Medium,Medium,Positive,4,Male,74,75,89,86,91,65,A-
17,91,No,8,High,High,Neutral,4,Female,75,66,84,86,80,64,B+
23,99,Yes,7,Medium,High,Positive,2,Male,71,70,92,87,63,63,B+
11,91,No,7,Medium,Medium,Positive,2,Male,60,70,90,85,64,60,B+
21,70,No,7,High,High,Positive,3,Female,62,68,91,83,77,58,B
23,62,Yes,9,Low,Medium,Neutral,4,Male,69,68,85,82,49,58,B
30,99,Yes,6,Medium,Medium,Neutral,4,Male,75,75,82,84,52,66,A-
15,74,Yes,4,Low,Medium,Positive,3,Male,72,66,86,85,87,59,B
12,72,Yes,6,High,Medium,Neutral,4,Male,65,65,82,79,55,55,B
15,96,No,5,Medium,Medium,Positive,2,Male,68,68,84,86,81,64,B+
12,83,No,8,Medium,Medium,Neutral,5,Male,63,64,86,85,56,59,B
28,69,Yes,7,Low,Medium,Neutral,2,Male,66,66,86,79,49,58,B
29,96,Yes,8,Medium,Medium,Positive,2,Female,66,76,87,89,90,68,A-
22,100,No,7,Medium,Medium,Positive,4,Male,82,68,89,85,90,67,A-
27,63,Yes,7,High,High,Neutral,3,Male,68,67,86,78,75,58,B
21,94,No,7,Low,Medium,Positive,3,Female,77,74,93,88,68,64,B+
19,76,Yes,9,Low,Medium,Negative,1,Female,59,65,85,82,73,58,B
18,81,Yes,7,High,Medium,Neutral,2,Male,72,74,82,83,65,58,B
18,97,No,9,Medium,Medium,Neutral,4,Female,78,65,84,85,83,60,B+
11,99,Yes,9,Medium,Medium,Neutral,2,Male,62,66,81,84,83,60,B+
22,70,No,7,Medium,Medium,Positive,1,Male,70,65,83,86,86,59,B
20,69,Yes,7,High,Medium,Positive,3,Female,68,67,80,79,71,60,B+
24,63,No,6,Medium,Medium,Neutral,5,Female,60,66,82,82,85,59,B
21,82,No,9,Medium,Medium,Negative,2,Male,68,61,83,88,53,58,B
19,61,Yes,6,Low,Medium,Neutral,3,Female,64,58,78,85,47,52,B-
15,76,Yes,6,Medium,High,Positive,4,Female,67,69,86,83,77,62,B+
20,63,No,7,High,High,Negative,3,Male,69,68,84,78,50,56,B
24,76,No,5,High,Medium,Neutral,4,Male,58,73,86,88,73,58,B
13,62,No,6,High,Medium,Neutral,4,Male,55,66,83,79,81,54,B-
21,93,No,9,Medium,High,Neutral,1,Female,70,66,85,82,65,61,B+
21,68,Yes,8,Medium,Medium,Neutral,2,Male,66,63,87,82,47,58,B
16,73,No,6,Medium,Medium,Negative,2,Female,59,61,83,83,89,54,B-
16,95,Yes,8,Medium,Medium,Positive,3,Male,74,76,84,90,47,62,B+
21,90,Yes,10,High,High,Neutral,4,Male,75,72,85,89,90,65,A-
13,69,Yes,7,High,Medium,Negative,3,Female,64,55,78,77,48,52,B-
22,63,No,9,Low,High,Negative,2,Female,63,62,86,84,82,56,B
15,89,Yes,8,High,High,Negative,3,Male,73,72,85,83,91,62,B+
26,76,No,7,High,High,Neutral,1,Male,66,70,83,83,90,60,B+
34,91,No,7,Medium,Medium,Negative,3,Male,80,70,95,87,90,63,B+
15,78,No,8,High,Medium,Positive,4,Male,64,70,83,85,89,60,B+
23,74,Yes,6,Medium,Medium,Positive,2,Male,76,59,87,85,71,59,B
16,78,Yes,4,Medium,Medium,Positive,3,Female,69,69,87,83,73,61,B+
26,90,Yes,6,Medium,Medium,Neutral,3,Male,66,75,86,84,76,64,B+
12,96,No,4,Medium,Medium,Neutral,0,Male,76,67,86,83,90,62,B+
15,81,No,4,High,Medium,Negative,3,Female,68,64,82,80,84,59,B
19,61,Yes,8,High,High,Positive,4,Male,71,60,83,81,79,59,B
14,79,No,5,High,Medium,Negative,3,Female,73,73,90,79,76,60,B+
25,95,Yes,8,Low,Medium,Neutral,4,Male,76,72,87,88,91,67,A-
15,74,No,8,Low,Medium,Positive,5,Male,64,68,81,80,55,59,B
23,97,Yes,8,Medium,High,Neutral,3,Male,77,75,89,84,55,65,A-
18,85,Yes,4,High,Medium,Neutral,4,Male,70,75,85,79,94,62,B+
